TieuDe,GiaVND,DienTich,Phuong,Quan,DiaChi,Link,ListingID
"giỏ hàng độc quyền - cho thuê q7 riverside 1pn = 8,5tr, 2pn = 10tr, 3pn = 12tr giá tốt nhất tháng 8",8500000.0,53.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-q7-saigon-riverside/chuyen-cho-ch-gia-re-nhat-thi-truong-1pn-2pn-3pn-xem-nha-24-24-lh-pr43694304,43694304
chính chủ cho thuê sunrise city view giá 13tr/tháng 1pn,13000000.0,40.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city-view/chinh-chu-cho-gia-13tr-thang-1pn-pr43868530,43868530
"chuyên cho thuê midtown, 1pn, 2pn, 3pn, penthouse, ngắn hạn, dài hạn full nội thất. bao giá tốt",30000000.0,80.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-midtown-phu-my-hung/chuyen-cho-1pn-2pn-3pn-penthouse-ngan-han-dai-han-full-noi-that-bao-gia-tot-pr39763807,39763807
tổng hợp sky garden 3 cho thuê chỉ 11tr sở hữu ngay căn hộ 2pn. em có nhận tìm căn hộ theo nhu cầu,11000000.0,79.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-3/tong-p-3-c-chi-11tr-so-huu-ngay-2pn-em-co-nhan-tim-theo-nhu-cau-pr43774451,43774451
em chuyên cho thuê căn hộ cc sky garden phú mỹ hưng chỉ từ 11tr/tháng nhà đẹp full nội thất,11000000.0,71.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-sky-garden-ii/em-chuyen-c-cc-skygarden-phu-my-hung-chi-tu-10tr-thang-nha-dep-full-noi-that-pr40856654,40856654
hot! cập nhật giỏ hàng cho thuê midtown pmh tháng 9/2025 giá chỉ từ 24 triệu / tháng. lh em hoà,24000000.0,82.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-midtown-phu-my-hung/lam-viec-chinh-chu-sang-nhuong-2pn-the-peak-view-biet-thu-gia-8-2-ty-all-in-pr43184650,43184650
"cho thuê căn hộ chung cư 2pn, 2wc, 29 triệu, 98m2 tại riverside residence, tân phú, q7, hcm",29000000.0,98.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-riverside-residence/c-2pn-2wc-29-trieu-98m2-tai-q7-hcm-pr43912829,43912829
cho thuê căn hộ sunrise city q7 - 2pn2wc 16tr,16000000.0,99.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city/c-q7-2pn2wc-16tr-pr43802645,43802645
cho thuê căn hộ river side 130m2 giá 38triệu lh:0978 585 ***duy mạnh,35000000.0,130.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phong-9/c-river-side-130m2-gia-38trieu-noi-that-day-du-view-cao-dep-lh-duy-manh-pr43120140,43120140
cho thuê căn hộ riverside residence dt 130m2 3 pn giá 30 triệu/th: liên hệ:0978 585 ***duy mạnh,30000000.0,130.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-riverside-residence/c-my-hung-quan-7-tng-tin-lien-he-duy-manh-pr43533432,43533432
"cho thuê căn hộ riverpark residence phú mỹ hưng, 3pn giá 30 triệu. liên hệ0978 585 ***duy mạnh",30000000.0,140.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-duc-canh-phuong-tan-phong-9-prj-riverpark-residence/c-river-park-1-phu-my-hung-3-pn-gia-30-trieu-thang-lien-he-huy-manh-pr43616166,43616166
"cho thuê river panorama quận 7 - 3pn, 2wc - tầng trung view sông - đầy đủ nội thất cao cấp",18000000.0,90.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-hoang-quoc-viet-phuong-phu-thuan-3-prj-river-panorama/cho-quan-7-3pn-2wc-tang-trung-view-song-day-du-noi-that-cao-cap-pr42536384,42536384
cho thuê lavida plus quận 7 | nhà full nội thất đẹp dt 30m2 như ảnh - lh0772 605 ***,8500000.0,30.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-lavida-plus/cho-quan-7-nha-full-noi-that-dep-dt-30m2-nhu-anh-lh-pr43665529,43665529
hot - 128m2 3 phòng ngủ - 27 triệu / tháng - có ô đỗ xe riêng,27000000.0,128.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-ton-dat-tien-phuong-tan-phu-19-prj-green-valley/hot-128m2-3-phong-ngu-dep-nhat-du-an-28-trieu-thang-thuong-luong-manh-pr42888557,42888557
"cho thuê căn hộ sunrise city view, 2, 3, 4 phòng ngủ, dài hạn, ngắn hạn giá tốt",14000000.0,56.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city-view/c-dai-han-ngan-han-gia-tot-pr34677042,34677042
"quản lý nhiều căn hộ sunrise city, city view, giá dài hạn ngắn hạn cập nhật thường xuyên",15000000.0,76.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city/quan-ly-nhieu-view-gia-dai-han-ngan-han-cap-nhat-thuong-xuyen-pr37805479,37805479
"cho thuê căn hộ sunrise city, city view dài ngày, ngắn ngày nhà đẹp giá tốt",15000000.0,76.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city/c-view-dai-ngay-ngan-ngay-nha-dep-gia-tot-pr34127447,34127447
cho thuê căn hộ cao cấp the horizon phú mỹ hưng quận 7,67500000.0,127.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-tran-van-tra-phuong-tan-phu-19-prj-the-horizon-phu-my-hung/c-cao-cap-rizon-quan-7-pr42144044,42144044
cho thuê căn hộ cao cấp the horizon phú mỹ hưng view hồ bán nguyệt full nội thất,78000000.0,116.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-tran-van-tra-phuong-tan-phu-19-prj-the-horizon-phu-my-hung/c-cao-cap-rizon-view-ban-nguyet-full-noi-that-pr43138956,43138956
cho thuê căn hộ cao cấp the horizon phú mỹ hưng quận 7,62500000.0,113.68,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-tran-van-tra-phuong-tan-phu-19-prj-the-horizon-phu-my-hung/c-cao-cap-rizon-quan-7-pr41535609,41535609
cho thuê căn hộ cao cấp riverside residence block a view sông thoáng mát,72800000.0,130.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-riverside-residence/c-cao-cap-block-a-view-song-tang-mat-pr43352705,43352705
"cho thuê căn hộ cao cấp riverpark 1 phú mỹ hưng, quận 7",78000000.0,135.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-duc-canh-phuong-tan-phong-9-prj-riverpark-residence/c-cao-cap-1-phu-my-hung-quan-7-pr43836229,43836229
"nhà đẹp cho thuê midtown 2pn,phú mỹ hưng q7 full nội thất giá thuê 27tr/th lh:0909 462 ***e thương",27000000.0,80.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-midtown-phu-my-hung/nha-dep-cho-2pn-q7-full-noi-that-gia-27tr-th-lh-e-thuong-pr43914709,43914709
đầy đủ nội thất căn 2pn vào ở ngay giá 14.5 triệu/tháng. lh:0903 777 ***,14500000.0,55.0,tân thuận tây,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-thuan-tay-1-prj-eco-green-sai-gon/day-du-noi-that-2pn-vao-o-ngay-gia-14-5-trieu-thang-lh-pr39295995,39295995
"cho thuê cc the era town, 11,5 triệu vnd, 97m2, 3pn, 2wc, p phú mỹ, q7, hcm hàng hot",11500000.0,97.0,phú mỹ,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-phu-my-9-prj-the-era-town/cho-cc-11-5-trieu-vnd-97m2-3pn-2wc-p-q7-hcm-hang-hot-pr43604512,43604512
"chính chủ gửi thuê căn hộ office - tel lavida plus q. 7, full nội thất giá chỉ 10,5 triệu/tháng",10500000.0,37.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-lavida-plus/chinh-chu-gui-office-tel-q-7-full-noi-that-gia-chi-10-5-trieu-thang-pr43854851,43854851
cho thuê căn hộ office-tel lavida plus - full nội thất - giá chỉ 11triệu/tháng đã bao phí quản lý,11000000.0,27.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-lavida-plus/c-office-tel-full-noi-that-gia-chi-11-trieu-thang-da-bao-phi-quan-ly-pr43843003,43843003
"cần cho thuê căn hộ hoàng kim quận 7..66m,2pn,1wc..gía siêu rẻ",8000000.0,66.0,bình thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-binh-thuan-3-prj-chung-cu-hoang-kim/-c-ang-quan-7-66m-2pn-1wc-gia-sieu-re-pr43913809,43913809
"cho thuê căn hộ the golden star quận 7, 69m2. 2pn 2wc",12500000.0,69.0,bình thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-thi-thap-phuong-binh-thuan-3-prj-the-golden-star/c-quan-7-69m-2pn-2wc-pr43748031,43748031
"cần cho thuê căn hộ ehome 5 quận 7, 68m2, 2pn, 2wc. gía rẻ",11500000.0,68.0,tân thuận đông,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-tran-trong-cung-phuong-tan-thuan-dong-1-prj-ehome-5-the-bridgeview/-c-eme-5-quan-7-68m-2pn-2wc-gia-re-pr43863815,43863815
"hàng hiếm ban công to cho thuê 11 triệu, dt 68m2 bao gồm ban công 12m2, 1pn tại m-one nam sài gòn",11000000.0,68.0,tân kiểng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-be-van-cam-phuong-tan-kieng-prj-m-one-nam-sai-gon/hang-hie-ban-cong-to-cho-11-trieu-dt-682-bao-go-ban-cong-122-1pn-tai-na-gon-pr43913756,43913756
"cho thuê căn hộ dockland 96m,2pn,2wc..gía siêu rẻ",13500000.0,96.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-thi-thap-phuong-tan-phu-19-prj-docklands-sai-gon/c-docklan-96m-2pn-2wc-gia-sieu-re-pr42867051,42867051
"cho thuê văn hộ y hình tại cc panorama , phú mỹ hưng q7 sát bên trường ssis , đinh thiện lý, ..,,",32000000.0,121.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-ton-dat-tien-phuong-tan-phong-9-prj-the-panorama/c-van-y-hinh-tai-cc-phu-my-hung-q7-sat-ben-truong-ssis-dinh-thien-ly-pr43913720,43913720
"cho thuê căn hộ luxcity quận 7, 67m2, 2pn, 2wc",11000000.0,67.0,bình thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-binh-thuan-3-prj-can-ho-luxcity/c-quan-7-67m-2pn-2wc-pr43867249,43867249
"chính chủ cho thuê căn hộ d-vela quận 7..70m,2pn2wc",11000000.0,70.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-phu-thuan-3/chinh-chu-c-docklans-quan-7-96m-2pn2wc-pr43896851,43896851
"chính chủ cho thuê căn hộ ehome5 quận 7. dt 68m2, 2pn, 2wc",11500000.0,68.0,tân thuận đông,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-tran-trong-cung-phuong-tan-thuan-dong-1-prj-ehome-5-the-bridgeview/chinh-chu-c-eme5-quan-7-68m-2pn-2wc-pr43879394,43879394
siêu hot! cho thuê 1pn - 56m2 sunrise city north giá chỉ có 15tr full nt mới đẹp. lh0974 790 ***,15000000.0,56.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city/sieu-hot-cho-1pn-56m2-north-gia-chi-co-14tr-full-nt-moi-dep-lh-pr43220481,43220481
"giá cực tốt cho thuê ch 2pn 76m² full nt tại sunrise city central, q7 giá 17 triệu. lh0974 790 ***",17000000.0,76.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city/gia-cuc-tot-cho-ch-2pn-76m-full-nt-tai-central-q7-gia-17-trieu-lh-pr43913614,43913614
em giang0931 003 ***cho thuê ch 3pn 2wc ntcb 16 triệu/tháng. full nt giá 18 triệu/tháng,18000000.0,104.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-d1-phuong-tan-hung-14-prj-can-ho-florita/ch-1pn-7tr-thang-2pn-10-5tr-thang-lh-093-100-3368-giang-pr27125126,27125126
cho thuê căn hộ florita 2pn 2wc ntcb giá 13 triệu/tháng. liên hệ:0921 055 ***giang,13000000.0,78.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-d4-phuong-tan-hung-14-prj-can-ho-florita/c-2pn-2wc-ntcb-gia-13-5-trieu-thang-lien-he-giang-pr43470587,43470587
"cho thuê căn 2pn 2wc florita, full nt, 78m2, giá 15 triệu/tháng. lh0921 055 ***giang",15000000.0,78.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-d4-phuong-tan-hung-14-prj-can-ho-florita/ch-2pn-2wc-full-nt-80m2-gia-15-trieu-thang-lh-0921-05-5678-giang-pr36958876,36958876
cần cho thuê căn hộ cao cấp green valley phú mỹ hưng 3pn 2wc nhà mới 99% giá tốt miễn phí ôxe ôtô,25000000.0,120.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-ton-dat-tien-phuong-tan-phu-19-prj-green-valley/-c-cao-cap-my-hung-2pn-2wc-nha-moi-99-gia-tot-mien-phi-oxe-oto-pr43408095,43408095
"cho thuê ot 35m² full nt mới đẹp cao cấp sunrise city view giá 12tr (free pql), lh0974 790 ***",12000000.0,35.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city-view/cho-ot-35m-full-nt-moi-dep-cao-cap-gia-12tr-free-pql-lh-pr43913518,43913518
"cho thuê căn hộ hưng phúc, phú mỹ hưng, nhà đẹp, nội thất mới 100%, giá rẻ - em huệ",20000000.0,76.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-hung-phuc-premier/c-c-my-nha-dep-noi-that-moi-100-gia-re-em-hue-pr43913496,43913496
"giỏ hàng cho thuê căn hộ eco green|2pn full nội thất giá siêu hời 14,5 triệu",14500000.0,70.0,tân thuận tây,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-thuan-tay-1-prj-eco-green-sai-gon/gio-hang-c-2pn-full-noi-that-gia-sieu-i-14-5-trieu-pr43814838,43814838
"nguồn thuê từ bql: q7 riverside 2pn 9tr ntcb, 11tr full nt. view sông, cực chill.0932 139 ***",9000000.0,68.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-q7-saigon-riverside/nha-moi-cho-2pn-bao-tron-noi-that-sang-xin-min-chi-8tr-th-lh-0984543251-pr34659157,34659157
"thuê q7 riverside ch 2pn 2wc, 9tr/tháng ntcb, 11tr/tháng full nt. lh:0706 679 ***",9000000.0,67.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-q7-saigon-riverside/ban-quan-ly-2pn-5-5tr-full-nt-8tr-3pn-9tr-full-nt-12tr-lh-0938826595-pr35103149,35103149
cho thuê nhanh căn 2pn - 2wc căn góc full nội thất q7 saigonriversidecomplex giá 12tr lh0905 705 ***,12000000.0,69.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-q7-saigon-riverside/cho-nhanh-2pn-2wc-goc-full-noi-that-saigonriversidecomplex-gia-12tr-lh-pr43678163,43678163
"cho thuê ccho thuê căn hộ 02 pn q7 saigon view sông giá 9tr/th, có nội thất, nhà mới. lh0905 705 ***",9000000.0,67.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-q7-saigon-riverside/c-1pn-view-boi-gia-7tr-nha-moi-100-moi-nhan-nha-lh-0905705853-pr35527561,35527561
cho thuê căn 3pn 2wc q7 saigonriverside complex giá 12tr/th có nội thất. lh0905 705 ***,12000000.0,86.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-q7-saigon-riverside/cho-3pn-2wc-saigonriverside-complex-gia-13tr-th-co-noi-that-lh-pr42375337,42375337
cho thuê q7 saigon riverside căn 2pn giá 9 tr/th có nhận nhà mới 100%. lh0905 705 ***,9000000.0,67.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-q7-saigon-riverside/cho-2pn-gia-8tr-nhan-nha-moi-100-lh-0905705853-pr35628533,35628533
"hot nhanh tay sở hữu căn hộ tại dự án star hill phú mỹ hưng quận 7,nhà đẹp mới 100% vào ở liền được",20000000.0,115.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-star-hill/t-nhanh-tay-so-huu-tai-du-an-my-hung-quan-7-nha-dep-moi-100-vao-o-lien-duoc-pr42750478,42750478
"cho thuê gấp căn hộ green valley phú mỹ hưng q7 nhà mới 128m2,giá tốt nhất thị trường lh:0914 574 ***",23000000.0,128.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-ton-dat-tien-phuong-tan-phu-19-prj-green-valley/c-gap-my-hung-q7-nha-moi-128m2-gia-tot-nhat-thi-truong-lh-pr43791540,43791540
"cho thuê căn hộ đẹp tại chung cư hưng phúc, 16 triệu, 82m2, 2pn, 2wc lh:0914 574 ***(mr thao)",16000000.0,82.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-chung-cu-hung-phuc/c-dep-tai-16-trieu-82m2-2pn-2wc-lh-mr-thao-pr43899976,43899976
cho thuê căn hộ 1pn florita q7 full nội thất giá 9tr lh0935 375 ***,9000000.0,40.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-hung-14-prj-can-ho-florita/c-1pn-q7-full-noi-that-gia-9tr-lh-pr43845051,43845051
cho thuê căn hộ florita q7 2pn2wc 80m2 full nội thất giá 15tr lh0935 375 ***,15000000.0,80.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-hung-14-prj-can-ho-florita/c-q7-2pn2wc-80m2-full-noi-that-gia-15tr-lh-pr43845127,43845127
cho thuê căn hộ 2pn 2wc 65m2 ntcb cđt. eco green sg quận 7. giá thuê chỉ 14tr/tháng. lh0944 447 ***,14000000.0,65.0,tân thuận tây,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-thuan-tay-1-prj-eco-green-sai-gon/c-2pn2wc-65m2-ntcb-cdt-sg-quan-7-gia-chi-14tr-thang-lh-pr43625888,43625888
cho thuê căn hộ 3pn- full nt - cc bellezaq7- dt 124m2- giá 14 triệu,14000000.0,124.0,phú mỹ,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-huu-lau-phuong-phu-my-9-prj-belleza-apartment/c-3pn-full-nt-cc-bellezaq7-dt-124m2-gia-14-trieu-pr43913126,43913126
cho thuê duy nhất 1 căn 4 phòng ngủ sunshine sky city quận 7 - 132m² - giá 22 triệu/tháng,22000000.0,132.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-phu-thuan-phuong-phu-thuan-3-prj-sunshine-sky-city/cho-duy-nhat-1-4-phong-ngu-quan-7-132m-gia-23-trieu-thang-pr43882820,43882820
cho thuê căn hộ chung cư đức khải 160m2 4pn 15tr -0941 261 ***,15000000.0,160.0,phú mỹ,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-phu-my-9-prj-the-era-town/c-duc-khai-160m2-4pn-16tr-pr43670955,43670955
"cần cho thuê căn hộ viva plaza quận 7, 2pn 2wc, nhà trống có rèm 9tr,0941 261 ***",9000000.0,67.0,phú mỹ,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-phu-my-9-prj-viva-plaza/-c-quan-7-2pn-1vs-nha-trong-8-5tr-lien-ke-hung-pr43186021,43186021
"siêu phẩm penthouse - 3 phòng ngủ + sân thượng riêng, chỉ 30 triệu - cực hiếm trên thị trường!",30000000.0,200.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-3/penthouse-phu-my-hung-3-ngu-co-san-thuong-rong-chi-30-trieu-thang-cuc-hiem-pr43251433,43251433
cho thuê căn hộ grand view dt 140 m2 3 pn giá 23 triệu.liên hệ.0978 585 ***mr mạnh,23000000.0,140.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-duc-canh-phuong-tan-phong-9-prj-grand-view/c-dt-140-m2-3-pn-gia-30-trieu-lien-he-mr-manh-pr43607139,43607139
"cho thuê officetel lavida plus 37m², full nội thất, view q1 & landmark, giá chỉ 10.5 triệu/tháng",10500000.0,37.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-lavida-plus/cho-officetel-37m-full-noi-that-view-q1-landmark-gia-chi-10-5-trieu-thang-pr43874341,43874341
cho thuê penthouse chung cư sky garden 3 - phú mỹ hưng quận 7 - 250m2 3pn 3wc -0935 382 ***luân,40000000.0,250.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-3/cho-penthouse-3-phu-my-hung-quan-7-250m2-3pn-3wc-luan-pr43912922,43912922
"cho thuê căn hộ ntcb sunshine sky city chỉ 13 triệu, 85m2, 2pn2wc đẹp xuất sắc tại q7, hcm",13000000.0,85.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-phu-thuan-phuong-phu-thuan-3-prj-sunshine-sky-city/c-ntcb-chi-13-trieu-85m2-2pn2wc-dep-xuat-sac-tai-q7-hcm-pr43874185,43874185
chuyên cho thuê penthouse phú mỹ hưng quận 7 - đầy đủ nội thất - vào ở ngay. lh0935 382 ***mr. luân,70000000.0,350.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-i/chuyen-cho-penthouse-phu-my-hung-quan-7-day-du-noi-that-vao-o-ngay-lh-mr-luan-pr43912873,43912873
cho thuê 2pn the peak midtown nhà đẹp nội thất cao cấp chỉ 29 triệu / tháng vào ở ngay. lh em hoà,29000000.0,80.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-the-peak/cho-2pn-midtown-nha-dep-noi-that-cao-cap-chi-31-trieu-thang-vao-o-ngay-lh-em-hoa-pr43221927,43221927
cho thuê ngắn hạn và dài hạn căn hộ chung cư sky garden phú mỹ hưng quận 7 tphcm.,15000000.0,80.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-3/c-ngan-han-va-dai-han-phu-my-hung-quan-7-tphcm-pr43912830,43912830
"cho thuê căn 2pn full nội thất lavida q7 giá 14.5tr/tháng nhận nhà ở ngay, nhà mới view mát đẹp",14500000.0,74.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-lavida-plus/cho-officetel-37m2-q7-co-noi-that-gia-9tr-thang-nhan-nha-dau-thang-12-view-mat-ko-on-pr41339182,41339182
